时间,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点,PE-TTM(扣非) 50%分位点,PE-TTM(扣非) 20%分位点
2015-03-18,59.18,57,918.67,65.4,68107541688,68105291274,29.1182,0.1606,51.6545,38.3592,30.4698
2015-03-17,57.91,55.6,899.39,64,66649582080,66647379840,28.4949,0.1311,51.6545,38.3592,30.4698
2015-03-16,58.26,55.98,904.62,64.38,67045313973.6,67043098658,28.6641,0.1374,51.6545,38.3592,30.4698
2015-03-13,56.89,54.47,883.83,62.87,65472800396.4,65470637040,27.9918,0.1066,51.6545,38.3479,30.4693
2015-03-12,57.35,54.98,890.85,63.38,66003914253.6,66001733348,28.2189,0.118,51.6545,38.3592,30.4698
2015-03-11,57.16,54.77,887.96,63.17,65785220312.4,65783046633,28.1254,0.1146,51.6545,38.3592,30.4698
2015-03-10,57.74,55.41,896.78,63.81,66451716133.2,66449520431,28.4103,0.1268,51.6545,38.3592,30.4698
2015-03-09,56.42,53.95,876.67,62.35,64931272542,64929127079,27.7603,0.0965,51.6545,38.3592,30.4698
2015-03-06,56.17,53.67,872.82,62.07,64639680620.4,64637544792,27.6356,0.0893,51.6545,38.3479,30.4693
2015-03-05,57.54,55.19,893.75,63.59,66222608194.8,66220420063,28.3124,0.1231,51.6545,38.3592,30.4698
2015-03-04,58.26,55.98,904.62,64.38,67045313973.6,67043098658,28.6641,0.1378,51.6545,38.3592,30.4698
2015-03-03,56.9,54.48,883.97,62.88,65483214393.6,65481050693,27.9962,0.1075,51.6545,38.3592,30.4698
2015-03-02,56.62,54.17,879.7,62.57,65160380480.4,65158227447,27.8582,0.1011,51.6545,38.3592,30.4698
2015-02-27,56.36,53.88,875.71,62.28,64858374561.6,64856231507,27.7291,0.0952,51.6545,38.3479,30.4693
2015-02-26,56.05,53.54,871.03,61.94,64504298656.8,64502167301,27.5777,0.0881,51.6545,38.3592,30.4698
2015-02-25,55.54,52.98,863.32,61.38,63921114813.6,63919002728,27.3284,0.0818,51.6545,38.3592,30.4698
2015-02-17,56.72,54.28,881.22,62.68,65274934449.6,65272777631,27.9072,0.1009,51.6332,38.3402,30.443
2015-02-16,56.1,53.6,871.85,62,64566782640,64564649220,27.6044,0.0875,51.6332,38.3402,30.443
2015-02-13,55.87,53.34,868.27,61.74,64296018712.8,64293894239,27.4887,0.0854,51.6545,38.3434,30.443
2015-02-12,55.4,52.82,861.11,61.22,63754490858.4,63752384278,27.2572,0.0791,51.6545,38.3466,30.443
2015-02-11,55.46,52.89,862.08,61.29,63827388838.8,63825279850,27.2883,0.0796,51.6545,38.3472,30.4513
2015-02-10,54.91,52.28,853.68,60.68,63192135009.6,63190047011,27.0167,0.0725,51.6545,38.3479,30.4693
2015-02-09,54.66,52,849.82,60.4,62900543088,62898464724,26.8921,0.0674,51.6545,38.3592,30.4698
2015-02-06,54.31,51.62,844.59,60.02,62504811194.4,62502745906,26.7229,0.0599,51.6721,38.3704,30.4698
2015-02-05,55.26,52.67,859.05,61.07,63598280900.4,63596179482,27.1904,0.0768,51.6721,38.3774,30.4707
2015-02-04,56.21,53.72,873.51,62.12,64691750606.4,64689613057,27.6579,0.0877,51.6721,38.3774,30.4707
2015-02-03,57.19,54.8,888.38,63.2,65816462304,65814287592,28.1387,0.1101,51.6721,38.3774,30.4707
2015-02-02,56.24,53.75,873.92,62.15,64722992598,64720854017,27.6712,0.0881,51.6721,38.3774,30.4707
2015-01-30,56.95,54.54,884.8,62.94,65545698376.8,65543532611,28.023,0.1041,51.6721,38.3704,30.4698
2015-01-29,56.92,54.5,884.25,62.9,65504042388,65501877999,28.0051,0.1021,51.6721,38.3774,30.4707
2015-01-28,58.18,55.89,903.38,64.29,66951587998.8,66949375780,28.624,0.1303,51.6721,38.3774,30.4707
2015-01-27,59.66,57.53,925.97,65.93,68659483539.6,68657214888,29.3542,0.1645,51.6721,38.3774,30.4707
2015-01-26,60.23,58.16,934.64,66.56,69315565363.2,69313275034,29.6347,0.1712,51.6721,38.3774,30.4707
2015-01-23,58.5,56.25,908.34,64.65,67326491898,67324267292,28.7843,0.14,51.6721,38.3704,30.4698
2015-01-22,59.17,56.99,918.53,65.39,68097127690.8,68094877621,29.1138,0.1598,51.6721,38.3774,30.4707
2015-01-21,58.91,56.7,914.54,65.1,67795121772,67792881681,28.9847,0.1531,51.6721,38.3774,30.4707
2015-01-20,57.82,55.5,898.01,63.9,66545442108,66543243309,28.4504,0.1253,51.6721,38.3774,30.4707
2015-01-19,56.74,54.3,881.49,62.7,65295762444,65293604937,27.9161,0.1,51.6721,38.3774,30.4707
2015-01-16,59.74,57.62,927.2,66.02,68753209514.4,68750937766,29.3943,0.1665,51.6721,38.3704,30.4698
2015-01-15,58.82,56.6,913.16,65,67690981800,67688745150,28.9401,0.1506,51.6721,38.3774,30.4707
2015-01-14,58.42,56.16,907.1,64.56,67232765923.2,67230544414,28.7442,0.1388,51.6721,38.3774,30.4707
2015-01-13,58.79,56.57,912.75,64.97,67659739808.4,67657504191,28.9268,0.1501,51.6721,38.3774,30.4707
2015-01-12,58.91,56.7,914.54,65.1,67795121772,67792881681,28.9847,0.1539,51.6721,38.3774,30.4707
2015-01-09,58.64,56.4,910.41,64.8,67482701856,67480472088,28.8511,0.1471,51.6721,38.3704,30.4698
2015-01-08,60.36,58.3,936.57,66.7,69461361324,69459066177,29.697,0.1738,51.6721,38.3774,30.4707
2015-01-07,60.36,58.3,936.57,66.7,69461361324,69459066177,29.697,0.1742,51.6721,38.3774,30.4707
2015-01-06,60.84,58.83,943.87,67.23,70013303175.6,70010989791,29.933,0.1809,51.6721,38.3774,30.4707
2015-01-05,58.77,56.55,912.47,64.95,67638911814,67636676885,28.9179,0.151,51.6721,38.3774,30.4707
2014-12-31,57.14,54.75,887.69,63.15,65764392318,65762219327,28.1165,0.1151,51.6721,38.3704,30.4698
2014-12-30,55.03,52.41,855.47,60.81,63327516973.2,63325424501,27.0746,0.0788,51.6721,38.3704,30.4698
2014-12-29,53.35,50.56,830,58.96,61400927491.2,61398898678,26.2509,0.0464,51.6721,38.3704,30.4698
2014-12-26,53.07,50.25,825.73,58.65,61078093578,61076075432,26.1129,0.0405,51.6545,38.3592,30.4698
2014-12-25,53.13,50.31,826.55,58.71,61140577561.2,61138557350,26.1396,0.0413,51.6721,38.3704,30.4698
2014-12-24,52.98,50.15,824.35,58.55,60973953606,60971938901,26.0684,0.0396,51.6721,38.3704,30.4698
2014-12-23,53.21,50.4,827.79,58.8,61234303536,61232280228,26.1797,0.0438,51.6721,38.3704,30.4698
2014-12-22,51.93,48.99,808.38,57.39,59765929930.8,59763955141,25.5519,0.0291,51.6721,38.3704,30.4698
2014-12-19,52.98,50.15,824.35,58.55,60973953606,60971938901,26.0684,0.0409,51.6545,38.3592,30.4698
2014-12-18,54.19,51.48,842.66,59.88,62359015233.6,62356954763,26.6605,0.0607,51.6721,38.3704,30.4698
2014-12-17,53.21,50.4,827.79,58.8,61234303536,61232280228,26.1797,0.0447,51.6721,38.3704,30.4698
2014-12-16,53.3,50.5,829.17,58.9,61338443508,61336416759,26.2242,0.046,51.6721,38.3704,30.4698
2014-12-15,54.43,51.75,846.38,60.15,62640193158,62638123397,26.7808,0.0658,51.6721,38.3704,30.4698
2014-12-12,54.57,51.91,848.58,60.31,62806817113.2,62804741846,26.852,0.0704,51.6545,38.3592,30.4698
2014-12-11,54.48,51.8,847.07,60.2,62692263144,62690191662,26.803,0.0675,51.6721,38.3704,30.4698
2014-12-10,56.1,53.6,871.85,62,64566782640,64564649220,27.6044,0.0902,51.6721,38.3704,30.4698
2014-12-09,54.29,51.6,844.32,60,62483983200,62481918600,26.714,0.0637,51.6721,38.3704,30.4698
2014-12-08,55.01,52.39,855.19,60.79,63306688978.8,63304597195,27.0657,0.0789,51.6721,38.3774,30.4707
2014-12-05,53.48,50.7,831.92,59.1,61546723452,61544689821,26.3133,0.0502,51.6721,38.3704,30.4698
2014-12-04,53.84,51.1,837.43,59.5,61963283340,61961235945,26.4914,0.0574,51.6721,38.3774,30.4707
2014-12-03,52.87,50.03,822.7,58.43,60848985639.6,60846975063,26.015,0.0413,51.6721,38.3774,30.4707
2014-12-02,52.67,49.8,819.53,58.2,60609463704,60607461042,25.9126,0.0384,51.6721,38.3774,30.4707
2014-12-01,52.22,49.31,812.78,57.71,60099177841.2,60097192040,25.6944,0.0354,51.6721,38.3774,30.4707
2014-11-28,50.67,47.59,789.1,55.99,58307970322.8,58306043707,24.9286,0.0139,51.6721,38.3704,30.4698
2014-11-27,50.68,47.61,789.38,56.01,58328798317.2,58326871013,24.9375,0.0139,51.6721,38.3774,30.4707
2014-11-26,50.54,47.45,787.17,55.85,58162174362,58160252564,24.8663,0.0131,51.6721,38.3774,30.4707
2014-11-25,49.44,46.24,770.51,54.64,56902080700.8,56900200538,24.3275,0.0084,51.6721,38.3774,30.4707
2014-11-24,49.34,46.13,769,54.53,56787526731.6,56785650354,24.2785,0.0067,51.6721,38.3774,30.4707
2014-11-21,48.47,45.16,755.64,53.56,55777369003.2,55775526004,23.8467,0.0042,51.6721,38.3704,30.4698
2014-11-20,48.16,44.82,750.96,53.22,55423293098.4,55421461798,23.6953,0.0021,51.6721,38.3774,30.4707
2014-11-19,48.41,45.1,754.82,53.5,55714885020,55713044085,23.82,0.0034,51.6721,38.3774,30.4707
2014-11-18,48.53,45.23,756.61,53.63,55850266983.6,55848421575,23.8778,0.0034,51.6721,38.3774,30.4707
2014-11-17,49.35,46.14,769.14,54.54,56797940728.8,56796064007,24.283,0.0051,51.6721,38.3774,30.4707
2014-11-14,49.91,46.76,777.67,55.16,57443608555.2,57441710500,24.559,0.0067,51.6721,38.3704,30.4698
2014-11-13,47.96,44.6,747.93,53,55194185160,55192361430,23.5973,0.0008,51.6721,38.3774,30.4707
2014-11-12,48.92,45.66,762.53,54.06,56298068863.2,56296208659,24.0693,0.0034,51.6721,38.3774,30.4707
2014-11-11,49.08,45.84,765.01,54.24,56485520812.8,56483654414,24.1494,0.0034,51.6721,38.3774,30.4707
2014-11-10,48.68,45.4,758.95,53.8,56027304936,56025453678,23.9535,0.003,51.6721,38.3774,30.4707
2014-11-07,47.14,43.69,735.4,52.09,54246511414.8,54244718998,23.1922,0,51.6721,38.3704,30.4698
2014-11-06,48.09,44.74,749.86,53.14,55339981120.8,55338152573,23.6597,0.0008,51.6721,38.3774,30.4707
2014-11-05,48.04,44.69,749.17,53.09,55287911134.8,55286084308,23.6374,0.0004,51.6721,38.3774,30.4707
2014-11-04,47.69,44.3,743.8,52.7,54881765244,54879951837,23.4638,0,51.6721,38.3774,30.4707
2014-11-03,48.38,45.06,754.27,53.46,55673229031.2,55671389473,23.8022,0.0004,51.6721,38.3774,30.4707
2014-10-31,48.39,45.07,754.4,53.47,55683643028.4,55681803126,23.8066,0.0004,51.6721,38.3704,30.4698
2014-10-30,48.29,44.97,753.03,53.37,55579503056.4,55577666595,23.7621,0,51.6721,38.3774,30.4707
2014-10-29,49.41,46.2,769.96,54.6,56860424712,56858545926,24.3097,0.0008,51.6721,38.3774,30.4707
2014-10-28,48.74,45.46,759.77,53.86,56089788919.2,56087935597,27.781,0.0957,51.6721,38.3774,30.4707
2014-10-27,48.07,44.72,749.59,53.12,55319153126.4,55317325267,27.3993,0.081,51.6721,38.3774,30.4707
2014-10-24,47.6,44.2,742.43,52.6,54777625272,54775815306,27.1311,0.0742,51.6721,38.3704,30.4698
2014-10-23,48.05,44.7,749.31,53.1,55298325132,55296497961,27.389,0.0801,51.6721,38.3774,30.4707
2014-10-22,49.15,45.91,765.97,54.31,56558418793.2,56556549986,28.0131,0.1059,51.6721,38.3774,30.4707
2014-10-21,50.44,47.34,785.66,55.74,58047620392.8,58045702379,28.7507,0.1421,51.6721,38.3774,30.4707
2014-10-20,51.27,48.26,798.33,56.66,59005708135.2,59003758465,29.2252,0.1632,51.6721,38.3774,30.4749
2014-10-17,50.95,47.9,793.37,56.3,58630804236,58628866953,29.0395,0.156,51.6721,38.3704,30.4884
2014-10-16,50.52,47.43,786.9,55.83,58141346367.6,58139425257,28.7971,0.1447,51.6721,38.3774,30.5522
2014-10-15,50.75,47.68,790.34,56.08,58401696297.6,58399766585,28.9261,0.151,51.6721,38.3774,30.5557
2014-10-14,49.64,46.46,773.54,54.86,57131188639.2,57129300907,28.2968,0.1194,51.6721,38.3774,30.5648
2014-10-13,50.95,47.9,793.37,56.3,58630804236,58628866953,29.0395,0.1548,51.6721,38.3774,30.5745
2014-10-10,50.2,47.07,781.94,55.47,57766442468.4,57764533746,28.6114,0.1349,51.6721,38.3704,30.5916
2014-10-09,50.8,47.74,791.17,56.14,58464180280.8,58462248503,28.957,0.1514,51.6721,38.3774,30.6055
2014-10-08,51.04,48,794.75,56.4,58734944208,58733003484,29.0911,0.1556,51.6721,38.3774,30.6128
2014-09-30,46.39,42.87,724.11,51.27,53392563644.4,53390799444,26.4451,0.0451,51.6721,38.3774,30.6128
2014-09-29,46.29,42.75,722.46,51.15,53267595678,53265835607,26.3832,0.0426,51.6721,38.3774,30.6128
2014-09-26,46.25,42.71,721.91,51.11,53225939689.2,53224180994,26.3625,0.0413,51.6721,38.3704,30.6128
2014-09-25,46.66,43.16,728.11,51.56,53694569563.2,53692795384,26.5946,0.0506,51.6721,38.3774,30.6248
2014-09-24,47.07,43.62,734.44,52.02,54173613434.4,54171823426,26.8319,0.0603,51.6721,38.3774,30.6248
2014-09-23,46.56,43.05,726.59,51.45,53580015594,53578245200,26.5379,0.0485,51.6721,38.3774,30.6248
2014-09-22,46.33,42.8,723.15,51.2,53319665664,53317903872,26.4089,0.0426,51.6721,38.3774,30.6248
2014-09-19,46.9,43.43,731.82,51.83,53975747487.6,53973964017,26.7339,0.054,51.6721,38.3704,30.6128
2014-09-18,46.47,42.95,725.21,51.35,53475875622,53474108669,26.4863,0.0464,51.6721,38.3774,30.6248
2014-09-17,45.76,42.17,714.47,50.57,52663583840.4,52661843727,26.084,0.0321,51.6721,38.3774,30.6248
2014-09-16,45.65,42.05,712.82,50.45,52538615874,52536879890,26.0221,0.0308,51.6721,38.3774,30.6248
2014-09-15,46.44,42.92,724.8,51.32,53444633630.4,53442867709,26.4708,0.0443,51.6721,38.3774,30.6248
2014-09-12,46.38,42.85,723.84,51.25,53371735650,53369972138,26.4347,0.043,51.6721,38.3704,30.6128
2014-09-11,46.54,43.03,726.32,51.43,53559187599.6,53557417893,26.5276,0.046,51.6721,38.3774,30.6248
2014-09-10,46.87,43.4,731.41,51.8,53944505496,53942723058,26.7184,0.0515,51.6721,38.3774,30.6248
2014-09-09,47.39,43.97,739.26,52.37,54538103336.4,54536301285,27.0124,0.0637,51.6721,38.3774,30.6248
2014-09-05,47.44,44.03,740.08,52.43,54600587319.6,54598783203,27.0434,0.0666,51.6721,38.3704,30.6128
2014-09-04,46.67,43.18,728.38,51.58,53715397557.6,53713622690,26.605,0.0485,51.6721,38.3774,30.6248
2014-09-03,46.64,43.14,727.83,51.54,53673741568.8,53671968077,26.5843,0.0472,51.6721,38.3774,30.6248
2014-09-02,46.24,42.7,721.77,51.1,53215525692,53213767341,26.3574,0.0401,51.6721,38.3774,30.6248
2014-09-01,45.93,42.36,717.09,50.76,52861449787.2,52859703136,26.182,0.035,51.6721,38.3774,30.6248
2014-08-29,45.29,41.65,707.31,50.05,52122055986,52120333766,25.8158,0.027,51.6721,38.3704,30.6128
2014-08-28,45.06,41.39,703.73,49.79,51851292058.8,51849578785,25.6817,0.0253,51.6721,38.3774,30.6248
2014-08-27,45.25,41.6,706.63,50,52069986000,52068265500,25.79,0.0261,51.6721,38.3774,30.6248
2014-08-26,45.24,41.59,706.49,49.99,52059572002.8,52057851847,25.7848,0.0257,51.6721,38.3774,30.6248
2014-08-25,45.99,42.42,717.92,50.82,52923933770.4,52922185054,26.2129,0.0333,51.6721,38.3774,30.6248
2014-08-22,47.44,44.03,740.08,52.43,54600587319.6,54598783203,27.0434,0.0645,51.6721,38.3704,30.6128
2014-08-21,48.09,44.74,749.86,53.14,55339981120.8,55338152573,27.7254,0.0873,51.6721,38.3774,30.6248
2014-08-20,47.92,44.56,747.38,52.96,55152529171.2,55150706818,27.6315,0.0822,51.6721,38.3774,30.6248
2014-08-19,48.68,45.4,758.95,53.8,56027304936,56025453678,28.0698,0.1054,51.6721,38.3774,30.6248
2014-08-18,48.77,45.49,760.19,53.89,56121030910.8,56119176556,28.1167,0.1084,51.6721,38.3774,30.6248
2014-08-15,48.48,45.18,755.92,53.58,55798196997.6,55796353310,27.955,0.1012,51.6721,38.3704,30.6128
2014-08-14,48.13,44.79,750.55,53.19,55392051106.8,55390220839,27.7515,0.0898,51.6721,38.3774,30.6248
2014-08-13,48.23,44.9,752.06,53.3,55506605076,55504771023,27.8089,0.0936,51.6721,38.3774,30.6248
2014-08-12,48.01,44.65,748.62,53.05,55246255146,55244429696,27.6785,0.0877,51.6721,38.3774,30.6248
2014-08-11,48.95,45.69,762.94,54.09,56329310854.8,56327449618,28.2211,0.1139,51.6721,38.3774,30.6248
2014-08-08,48.63,45.34,758.12,53.74,55964820952.8,55962971759,28.0385,0.1054,51.6721,38.3704,30.6128
2014-08-07,48.34,45.02,753.72,53.42,55631573042.4,55629734860,27.8715,0.0978,51.6721,38.3774,30.6248
2014-08-06,50,46.85,778.91,55.25,57537334530,57535433378,28.8263,0.1434,51.6721,38.3774,30.6248
2014-08-05,50.48,47.38,786.21,55.78,58089276381.6,58087356992,29.1028,0.1556,51.6721,38.3774,30.6248
2014-08-04,50.27,47.15,783.04,55.55,57849754446,57847842971,28.9828,0.1514,51.6721,38.3774,30.6248
2014-08-01,49.54,46.35,772.03,54.75,57016634670,57014750723,28.5654,0.1324,51.6721,38.3704,30.6128
2014-07-31,48.94,45.68,762.8,54.08,56318896857.6,56317035965,28.2159,0.1156,51.6721,38.3774,30.6248
2014-07-30,49.05,45.8,764.46,54.2,56443864824,56441999802,28.2785,0.1177,51.6721,38.3774,30.6248
2014-07-29,48.49,45.19,756.06,53.59,55808610994.8,55806766963,27.9602,0.1038,51.6721,38.3774,30.6248
2014-07-28,48.46,45.15,755.51,53.55,55766955006,55765112351,27.9394,0.1025,51.6721,38.3774,30.6248
2014-07-25,47.95,44.59,747.8,52.99,55183771162.8,55181947777,27.6472,0.0864,51.6721,38.3704,30.6128
2014-07-24,48.02,44.67,748.9,53.07,55267083140.4,55265257002,27.6889,0.0903,51.6721,38.3774,30.6248
2014-07-23,46.7,43.21,728.79,51.61,53746639549.2,53744863649,26.9272,0.0586,51.6721,38.3774,30.6248
2014-07-22,46.97,43.51,732.92,51.91,54059059465.2,54057273242,27.0837,0.0675,51.6721,38.3774,30.6248
2014-07-21,47.05,43.6,734.16,52,54152785440,54150996120,27.1307,0.0679,51.6721,38.3774,30.6248
2014-07-18,45.1,41.44,704.42,49.84,51903362044.8,51901647050,26.0037,0.0287,51.6721,38.3704,30.6128
2014-07-17,44.78,41.09,699.6,49.49,51538872142.8,51537169192,25.8211,0.0261,51.6721,38.3774,30.6248
2014-07-16,45.15,41.49,705.11,49.89,51955432030.8,51953715316,26.0298,0.0283,51.6721,38.3774,30.6248
2014-07-15,45.16,41.51,705.39,49.91,51976260025.2,51974542622,26.0402,0.0283,51.6721,38.3774,30.6248
2014-07-14,43.68,39.87,682.81,48.27,50268364484.4,50266703514,25.1846,0.011,51.6721,38.3774,30.6248
2014-07-11,43.71,39.9,683.22,48.3,50299606476,50297944473,25.2002,0.0122,51.6721,38.3704,30.6128
2014-07-10,43.43,39.59,678.95,47.99,49976772562.8,49975121227,25.0385,0.0072,51.6721,38.3774,30.6248
2014-07-09,44.25,40.5,691.48,48.9,50924446308,50922763659,25.5132,0.0181,51.6721,38.3774,30.6248
2014-07-08,46.21,42.67,721.36,51.07,53184283700.4,53182526382,26.6454,0.0447,51.6721,38.3774,30.6248
2014-07-07,46.52,43.01,726.04,51.41,53538359605.2,53536590587,26.8228,0.0502,51.6721,38.3774,30.6248
2014-07-04,46.42,42.9,724.53,51.3,53423805636,53422040403,26.7654,0.0468,51.6721,38.3704,30.6128
2014-07-03,46.77,43.29,729.9,51.69,53829951526.8,53828172874,26.9689,0.0569,51.6721,38.3774,30.6248
2014-07-02,46.28,42.74,722.32,51.14,53257181680.8,53255421953,26.682,0.0451,51.6721,38.3774,30.6248
2014-07-01,46.68,43.19,728.52,51.59,53725811554.8,53724036343,26.9167,0.0527,51.6721,38.3774,30.6248
2014-06-30,47.24,43.8,736.92,52.2,54361065384,54359269182,27.235,0.0654,51.6721,38.3774,30.6248
2014-06-27,46.69,43.2,728.66,51.6,53736225552,53734449996,26.922,0.054,51.6721,38.3704,30.6128
2014-06-26,45.74,42.15,714.2,50.55,52642755846,52641016421,26.3741,0.0346,51.6721,38.3774,30.6248
2014-06-25,45.57,41.96,711.58,50.36,52444889899.2,52443157012,26.275,0.0308,51.6721,38.3774,30.6248
2014-06-24,45.68,42.08,713.24,50.48,52569857865.6,52568120849,26.3376,0.0329,51.6721,38.3774,30.6248
2014-06-23,45.31,41.67,707.59,50.07,52142883980.4,52141161072,26.1237,0.0274,51.6721,38.3774,30.6248
2014-06-20,46.47,42.95,725.21,51.35,53475875622,53474108669,26.7915,0.0497,51.6721,38.3704,30.6128
2014-06-19,47.04,43.58,733.89,51.98,54131957445.6,54130168814,27.1202,0.0624,51.6721,38.3774,30.6248
2014-06-18,48.41,45.1,754.82,53.5,55714885020,55713044085,27.9133,0.0962,51.6721,38.3774,30.6248
2014-06-17,48.58,45.29,757.43,53.69,55912750966.8,55910903494,28.0124,0.1008,51.6721,38.3774,30.6248
2014-06-16,49.22,45.99,767.07,54.39,56641730770.8,56639859211,28.3776,0.1168,51.6721,38.3774,30.6248
2014-06-13,49.62,46.44,773.27,54.84,57110360644.8,57108473600,28.6124,0.1311,51.6721,38.3704,30.6128
2014-06-12,49.43,46.23,770.38,54.63,56891666703.6,56889786885,28.5028,0.1261,51.6721,38.3774,30.6248
2014-06-11,49.47,46.27,770.93,54.67,56933322692.4,56931441498,28.5237,0.1274,51.6721,38.3774,30.6248
2014-06-10,49.76,46.59,775.33,54.99,57266570602.8,57264678397,28.6907,0.1345,51.6721,38.3774,30.6248
2014-06-09,48.59,45.3,757.57,53.7,55923164964,55921317147,28.0176,0.1033,51.6721,38.3774,30.6248
2014-06-06,49.24,46.02,767.48,54.42,56672972762.4,56671100170,28.3933,0.121,51.6721,38.3704,30.6128
2014-06-05,50.02,46.88,779.33,55.28,57568576521.6,57566674337,28.842,0.1421,51.6721,38.3774,30.6248
2014-06-04,50.25,47.13,782.77,55.53,57828926451.6,57827015664,28.9724,0.148,51.6721,38.3774,30.6248
2014-06-03,51.3,48.29,798.74,56.69,59036950126.8,59034999424,29.5776,0.1641,51.6721,38.3774,30.6248
2014-05-30,52.06,49.13,810.31,57.53,59911725891.6,59909746284,30.0159,0.177,51.6545,38.3592,30.6128
2014-05-29,51.87,48.92,807.41,57.32,59693031950.4,59691059569,29.9063,0.1745,51.6721,38.3704,30.6128
2014-05-28,52.45,49.56,816.23,57.96,60359527771.2,60357533368,30.2402,0.1838,51.6721,38.3704,30.6128
2014-05-27,52.22,49.48,815.13,87.32,60623349033.6,60621345913,30.3724,0.1906,51.6721,38.3704,30.6128
2014-05-26,52.39,49.67,817.7,87.6,60817743648,60815734104,30.4698,0.1952,51.6721,38.3704,30.6128
2014-05-23,52.09,49.33,813.11,87.1,60470610408,60468612334,30.2959,0.1872,51.6721,38.3704,30.6128
2014-05-22,52.12,49.37,813.56,87.15,60505323732,60503324511,30.3133,0.1889,51.6721,38.3774,30.6248
2014-05-21,52.09,49.33,813.11,87.1,60470610408,60468612334,30.2959,0.1877,51.6721,38.3774,30.6248
2014-05-20,51.45,48.61,803.19,86.02,59720802609.6,59718829311,29.9202,0.1776,51.6721,38.3774,30.6248
2014-05-19,51.43,48.59,802.92,85.99,59699974615.2,59698002005,29.9098,0.1776,51.6721,38.3774,30.6248
2014-05-16,52.07,49.31,812.74,87.06,60442839748.8,60440842592,30.282,0.188,51.6721,38.3704,30.6128
2014-05-15,52.73,50.04,822.84,88.16,61206532876.8,61204510486,30.6646,0.2016,51.6721,38.3774,30.6248
2014-05-14,53.77,51.2,838.81,89.9,62414556552,62412494246,31.2698,0.2218,51.6721,38.3774,30.6128
2014-05-13,53.96,51.41,841.75,90.22,62636721825.6,62634652179,31.3811,0.2278,51.6721,38.3774,30.6055
2014-05-12,53.77,51.2,838.81,89.9,62414556552,62412494246,31.2698,0.2227,51.6721,38.3774,30.5916
2014-05-09,52.69,50,822.29,88.1,61164876888,61162855874,30.6437,0.2032,51.6721,38.3704,30.5745
2014-05-08,52.6,49.9,820.91,87.95,61060736916,61058719343,30.5916,0.2008,51.6721,38.3774,30.5745
2014-05-07,52.06,49.3,812.65,87.05,60435897084,60433900157,30.2785,0.1899,51.6721,38.3843,30.5745
2014-05-06,52.62,49.93,821.28,87.99,61088507575.2,61086489085,30.6055,0.2005,51.6721,38.3858,30.5847
2014-05-05,52.03,49.27,812.19,87,60401183760,60399187980,30.2611,0.1888,51.6721,38.3873,30.5847
2014-04-30,50.84,47.93,793.83,85,59012650800,59010700900,29.5655,0.171,51.6721,38.3873,30.5847
2014-04-29,49.44,46.37,772.35,82.66,57388067236.8,57386171016,30.7546,0.204,51.6721,38.3873,30.5847
2014-04-28,49.4,46.33,771.8,82.6,57346411248,57344516404,30.7323,0.204,51.6721,38.3873,30.5745
2014-04-25,51.46,48.63,803.38,86.04,59734687939.2,59732714182,32.0122,0.2596,51.6721,38.3858,30.5557
2014-04-24,51.58,48.76,805.21,86.24,59873541235.2,59871562890,32.0866,0.2622,51.6721,38.3873,30.5557
2014-04-23,50.54,47.61,789.33,84.51,58672460224.8,58670521565,31.4429,0.231,51.6721,38.3873,30.5522
